ID,holiday,temp,rain_1h,snow_1h,clouds_all,year,month,day,hour,traffic_volume
17924,0,279.81,0.0,0.0,1,2017,5,3,4,1057
17925,0,296.43,0.0,0.0,90,2016,7,27,9,4412
17926,0,300.59,0.0,0.0,76,2016,8,11,15,5365
17927,0,281.85,0.0,0.0,90,2012,10,18,23,1177
17928,0,289.08,0.0,0.0,92,2014,7,9,3,408
17929,0,275.44,0.0,0.0,90,2015,12,16,8,5882
17930,0,293.22,0.0,0.0,1,2018,5,1,3,370
17931,0,276.95,0.0,0.0,75,2018,3,4,20,3258
17932,0,264.39,0.0,0.0,75,2013,12,12,13,5048
17933,0,286.548,0.0,0.0,92,2017,2,20,19,2804
17934,0,299.15,0.0,0.0,1,2017,7,9,15,4514
17935,0,265.47,0.0,0.0,90,2013,1,3,19,2925
17936,0,303.95,0.0,0.0,75,2018,5,25,16,5753
17937,0,298.65,0.0,0.0,40,2017,6,14,14,5157
17938,0,300.29,0.0,0.0,1,2015,9,16,16,6777
17939,0,281.68,0.0,0.0,1,2017,4,8,2,663
17940,0,282.87,0.0,0.0,75,2016,11,7,5,2673
17941,0,300.15,0.0,0.0,0,2013,8,26,10,4765
17942,0,296.66,0.0,0.0,0,2013,8,8,18,4815
17943,0,252.23,0.0,0.0,75,2017,1,13,10,4272
17944,0,299.28,0.0,0.0,8,2016,6,9,12,5348
17945,0,299.29,0.0,0.0,1,2018,6,23,14,4620
17946,0,276.15,0.0,0.0,20,2018,4,12,9,5391
17947,0,287.56,0.0,0.0,1,2017,8,23,2,295
17948,0,280.8,0.0,0.0,40,2016,5,16,5,2855
17949,0,253.86,0.0,0.0,40,2014,2,27,14,5152
17950,0,274.75,0.0,0.0,90,2017,3,17,23,2314
17951,0,287.32,0.51,0.0,90,2015,9,18,19,3695
17952,0,301.33,0.0,0.0,40,2015,9,4,19,3649
17953,0,289.08,1.86,0.0,90,2018,9,19,2,282
17954,0,264.26,0.0,0.0,75,2014,1,26,13,3581
17955,0,276.69,0.0,0.0,90,2017,3,23,18,4531
17956,0,280.68,0.0,0.0,90,2017,3,19,13,4805
17957,0,293.71,0.0,0.0,90,2015,7,16,8,5417
17958,0,265.92,0.0,0.0,90,2012,12,28,19,3138
17959,0,254.69,0.0,0.0,1,2017,1,6,23,1488
17960,0,277.16,0.0,0.0,90,2016,3,27,3,344
17961,0,273.75,0.0,0.0,1,2013,4,6,0,1037
17962,0,278.62,0.0,0.0,75,2017,11,26,18,4392
17963,0,276.44,0.0,0.0,1,2016,11,5,7,1839
17964,0,293.39,0.0,0.0,1,2014,5,18,20,3145
17965,0,272.0,0.0,0.0,1,2016,1,29,12,5428
17966,0,284.66,0.44,0.0,92,2014,5,19,19,2923
17967,0,257.43,0.0,0.0,90,2017,12,28,5,2217
17968,0,295.82,0.0,0.0,20,2016,5,22,10,3603
17969,0,285.15,0.0,0.0,90,2015,10,27,19,3157
17970,0,268.43,0.0,0.0,90,2016,1,5,5,2692
17971,0,287.6,0.3,0.0,90,2014,5,12,11,4556
17972,0,287.45,0.0,0.0,1,2016,7,9,6,1474
17973,0,280.38,0.0,0.0,40,2015,9,12,4,211
17974,0,276.15,0.0,0.0,90,2017,3,24,6,5193
17975,0,287.35,0.0,0.0,90,2014,5,19,6,5814
17976,0,265.86,0.0,0.0,90,2017,12,20,21,2533
17977,0,268.02,0.0,0.0,1,2017,11,23,5,423
17978,0,298.9,0.0,0.0,0,2014,6,26,18,5592
17979,0,286.15,0.0,0.0,90,2015,11,18,4,901
17980,0,288.5,0.0,0.0,40,2018,4,30,12,4825
17981,0,275.07,0.0,0.0,1,2013,3,24,14,4652
17982,0,283.82,0.0,0.0,40,2014,4,8,15,5991
17983,0,295.17,0.0,0.0,8,2013,6,24,0,766
17984,0,274.76,0.0,0.0,40,2018,2,27,21,3376
17985,0,292.58,0.0,0.0,1,2017,7,21,3,371
17986,0,283.37,0.25,0.0,68,2013,6,7,9,5119
17987,0,274.788,0.0,0.0,20,2016,10,27,6,5350
17988,0,285.63,0.0,0.0,1,2015,7,2,3,356
17989,0,274.36,0.0,0.0,1,2017,3,31,4,840
17990,0,296.15,0.0,0.0,1,2018,7,16,10,4346
17991,0,288.68,0.0,0.0,90,2018,5,15,0,555
17992,0,300.19,0.0,0.0,76,2013,6,24,18,4396
17993,0,292.43,0.0,0.0,40,2018,5,31,9,5313
17994,0,289.89,0.0,0.0,1,2017,5,15,5,2699
17995,0,257.22,0.0,0.0,1,2016,12,10,8,2825
17996,0,273.36,0.0,0.0,90,2013,4,15,15,5809
17997,0,263.61,0.0,0.0,1,2013,3,23,0,1266
17998,0,277.41,0.0,0.0,90,2016,1,30,15,5051
17999,0,295.7,1.56,0.0,90,2015,8,16,19,3034
18000,0,291.72,0.0,0.0,75,2016,8,28,10,3853
18001,0,274.28,0.0,0.0,90,2016,12,23,13,4665
18002,0,261.02,0.0,0.0,90,2016,2,14,4,401
18003,0,294.7,0.0,0.0,90,2013,5,31,12,5591
18004,0,294.88,0.0,0.0,12,2016,8,18,20,2670
18005,0,298.68,0.0,0.0,1,2016,8,24,16,6726
18006,0,280.58,0.0,0.0,75,2018,4,11,15,5768
18007,0,282.34,0.0,0.0,90,2017,4,12,20,2898
18008,0,265.93,0.0,0.0,90,2012,11,13,4,775
18009,0,301.28,0.0,0.0,1,2017,6,3,12,4883
18010,0,275.98,0.0,0.0,90,2012,11,14,19,3536
18011,0,283.67,0.0,0.0,1,2014,5,18,4,357
18012,0,290.33,0.0,0.0,90,2018,9,19,16,6382
18013,0,280.65,0.0,0.0,0,2016,4,22,10,4993
18014,0,282.09,0.0,0.0,90,2017,4,12,21,2390
18015,0,290.08,0.0,0.0,90,2017,5,17,3,341
18016,0,296.54,1.8,0.0,40,2015,9,5,6,1376
18017,0,262.97,0.0,0.0,89,2013,2,5,21,2372
18018,0,247.8,0.0,0.0,1,2014,1,23,10,3885
18019,0,291.3,0.0,0.0,90,2016,4,20,18,4808
18020,0,294.98,0.0,0.0,1,2015,7,2,20,2977
18021,0,261.51,0.0,0.0,1,2017,11,10,6,5554
18022,0,275.84,0.0,0.0,90,2017,5,1,5,2732
18023,0,273.29,0.0,0.0,90,2018,3,30,21,3024
18024,0,286.51,0.0,0.0,1,2017,8,5,3,414
18025,0,273.88,0.0,0.0,90,2017,3,18,1,1140
18026,0,272.29,0.0,0.0,1,2016,2,15,13,4710
18027,0,274.93,0.25,0.0,90,2014,3,17,17,5788
18028,0,284.15,0.0,0.0,40,2017,10,4,11,4826
18029,0,290.75,0.0,0.0,90,2017,9,25,4,861
18030,0,297.58,0.0,0.0,1,2018,5,15,18,4953
18031,0,296.78,0.0,0.0,40,2015,9,5,4,439
18032,0,281.29,0.0,0.0,90,2018,4,20,20,3552
18033,0,259.28,0.0,0.0,40,2016,12,12,18,3974
18034,0,276.58,0.0,0.0,90,2015,12,11,13,5250
18035,0,272.85,0.0,0.0,1,2018,3,17,0,1125
18036,0,296.28,0.0,0.0,40,2018,7,27,13,5228
18037,0,292.78,0.0,0.0,1,2018,8,17,1,449
18038,0,249.45,0.0,0.0,1,2017,12,27,9,3950
18039,0,282.33,0.0,0.0,57,2012,10,14,10,3370
18040,0,249.39,0.0,0.0,1,2014,2,10,3,323
18041,0,268.45,0.0,0.0,20,2012,11,1,8,5892
18042,0,275.02,0.0,0.0,90,2018,2,15,13,4960
18043,0,292.08,0.0,0.0,90,2013,5,20,7,6136
18044,0,301.21,0.0,0.0,8,2013,7,12,19,3569
18045,0,294.6,0.0,0.0,75,2018,9,5,16,6555
18046,0,269.46,0.0,0.0,90,2013,3,5,13,3296
18047,0,277.09,0.0,0.0,75,2018,4,12,1,310
18048,0,262.82,0.0,0.0,1,2018,4,8,4,295
18049,0,281.62,0.0,0.0,90,2017,5,20,20,2967
18050,0,286.79,0.0,0.0,90,2017,8,11,7,6038
18051,0,265.81,0.0,0.0,90,2018,2,20,9,4707
18052,0,298.19,0.0,0.0,1,2015,7,25,10,1990
18053,0,281.821,0.0,0.0,12,2016,10,19,19,3318
18054,0,298.08,0.0,0.0,1,2017,9,21,14,4926
18055,0,286.61,0.0,0.0,1,2013,4,27,10,4575
18056,0,290.71,0.3,0.0,90,2015,6,28,4,330
18057,0,253.88,0.0,0.0,32,2013,2,4,5,2327
18058,0,276.41,0.0,0.0,1,2016,12,21,12,5138
18059,0,285.07,0.0,0.0,1,2016,8,26,6,4631
18060,0,289.85,0.0,0.0,0,2013,9,12,9,5687
18061,0,294.66,0.0,0.0,92,2016,10,4,18,4177
18062,0,279.94,0.0,0.0,90,2017,11,14,16,6717
18063,0,293.95,0.0,0.0,75,2018,8,20,5,3005
18064,0,272.41,0.0,0.0,90,2018,4,3,16,4930
18065,0,269.96,0.0,0.0,20,2017,3,4,8,2431
18066,0,295.35,0.0,0.0,90,2014,7,20,8,1881
18067,0,260.39,0.0,0.0,90,2013,12,14,7,1868
18068,0,295.38,0.0,0.0,1,2018,7,15,0,1350
18069,0,285.85,0.0,0.0,90,2015,10,8,16,6312
18070,0,275.15,0.0,0.0,1,2016,2,27,0,1420
18071,0,264.49,0.0,0.0,20,2013,2,17,17,4030
18072,0,297.82,0.0,0.0,75,2017,6,28,20,2947
18073,0,270.37,0.0,0.0,90,2016,3,19,5,689
18074,0,294.02,0.0,0.0,1,2018,7,3,8,5017
18075,0,271.29,0.0,0.0,90,2013,11,21,14,5447
18076,0,277.58,0.0,0.0,90,2016,4,7,12,5218
18077,0,276.06,0.0,0.0,90,2012,12,3,19,3076
18078,0,258.08,0.0,0.0,5,2016,12,14,13,4708
18079,0,282.93,0.0,0.0,0,2013,10,1,23,1299
18080,0,274.35,0.0,0.0,75,2016,2,24,1,453
18081,0,283.649,0.0,0.0,0,2016,11,1,5,2707
18082,0,285.51,0.0,0.0,90,2012,10,24,1,298
18083,0,297.15,0.0,0.0,75,2017,6,13,11,4719
18084,0,294.72,0.0,0.0,90,2018,8,4,14,4379
18085,0,265.37,0.0,0.0,1,2013,1,5,7,1597
18086,0,275.26,0.0,0.0,1,2018,9,29,2,524
18087,0,288.38,0.0,0.0,1,2014,8,6,3,401
18088,0,285.37,0.0,0.0,99,2012,10,24,0,580
18089,0,266.9,0.0,0.0,90,2014,2,17,8,3079
18090,0,277.75,0.0,0.0,5,2018,2,14,16,6660
18091,0,301.79,0.0,0.0,20,2018,7,14,20,3192
18092,0,276.94,0.0,0.0,90,2012,11,8,8,6280
18093,0,275.62,0.0,0.0,90,2016,11,30,23,971
18094,0,291.93,0.0,0.0,0,2016,8,13,9,2687
18095,0,272.82,0.0,0.0,90,2013,3,25,17,5589
18096,0,274.15,0.0,0.0,90,2016,11,23,8,4219
18097,0,292.36,0.0,0.0,1,2014,7,5,5,623
18098,0,288.03,0.0,0.0,1,2016,6,7,9,5416
18099,0,259.22,0.0,0.0,90,2018,2,7,0,549
18100,0,262.21,0.0,0.0,20,2018,2,10,17,4808
18101,0,292.61,0.0,0.0,1,2017,7,8,9,3285
18102,0,294.48,0.0,0.0,1,2014,8,5,10,4808
18103,0,289.75,0.0,0.0,1,2018,8,8,4,912
18104,0,299.68,0.0,0.0,40,2017,7,4,12,3101
18105,0,258.87,0.0,0.0,40,2014,1,26,16,3701
18106,0,278.03,0.0,0.0,40,2013,4,26,12,5703
18107,0,275.01,0.0,0.0,90,2018,3,26,17,5956
18108,0,290.83,0.0,0.0,92,2016,6,15,2,366
18109,0,273.08,0.0,0.0,90,2013,4,24,1,362
18110,0,276.0,0.0,0.0,90,2018,3,30,15,5936
18111,0,255.15,0.0,0.0,40,2018,1,4,12,4738
18112,0,288.07,0.0,0.0,0,2013,7,28,10,3336
18113,0,277.36,0.0,0.0,90,2017,11,4,15,4890
18114,0,288.45,0.0,0.0,1,2016,9,3,2,721
18115,0,272.16,0.0,0.0,90,2013,4,20,5,743
18116,0,272.77,0.0,0.0,90,2014,3,7,12,5248
18117,0,289.09,0.0,0.0,40,2017,5,22,20,2783
18118,0,301.5,0.0,0.0,1,2013,9,6,19,3923
18119,0,281.68,0.0,0.0,90,2017,5,21,18,3950
18120,0,274.95,0.0,0.0,90,2016,4,5,16,6598
18121,0,284.79,0.0,0.0,75,2018,9,30,17,4132
18122,0,297.8,0.0,0.0,1,2014,7,31,11,5333
18123,0,297.65,0.0,0.0,40,2018,6,12,15,6092
18124,0,286.92,0.0,0.0,0,2013,9,26,5,2971
18125,0,277.83,0.0,0.0,90,2014,3,11,13,4856
18126,0,300.58,0.0,0.0,1,2014,7,31,15,6161
18127,0,273.61,0.0,0.0,90,2016,12,25,7,489
18128,0,274.15,0.0,0.0,90,2016,12,24,22,2473
18129,0,292.061,0.0,0.0,8,2015,6,12,21,3299
18130,0,284.27,0.25,0.0,75,2014,5,8,7,6108
18131,0,270.15,0.0,0.0,75,2017,12,18,5,2852
18132,0,281.69,0.0,0.0,1,2017,9,29,6,5831
18133,0,287.3,0.0,0.0,1,2018,7,27,5,2945
18134,0,270.67,0.0,0.0,1,2018,2,27,10,4349
18135,0,294.595,0.0,0.0,36,2016,7,17,14,4278
18136,0,280.88,0.25,0.0,92,2013,10,16,0,496
18137,0,269.78,0.0,0.0,1,2016,11,19,19,3088
18138,0,260.21,0.0,0.0,1,2013,1,6,5,406
18139,0,281.361,0.0,0.0,8,2016,10,19,2,583
18140,0,299.75,0.0,0.0,75,2018,7,18,14,5138
18141,1,266.08,0.0,0.0,1,2017,1,16,0,698
18142,0,275.21,0.0,0.0,90,2016,12,4,17,4034
18143,0,296.26,0.0,0.0,40,2016,6,30,14,4305
18144,0,281.51,0.0,0.0,75,2015,11,11,10,4551
18145,0,262.23,0.0,0.0,40,2012,12,11,14,4890
18146,0,292.73,0.0,0.0,20,2016,6,8,11,5103
18147,0,285.676,0.0,0.0,0,2016,10,9,12,4612
18148,0,298.12,0.0,0.0,1,2015,7,4,21,2471
18149,0,261.21,0.0,0.0,1,2017,1,3,15,5290
18150,0,277.4,0.0,0.0,90,2014,3,31,22,1446
18151,0,290.75,0.0,0.0,90,2018,6,19,11,4346
18152,0,284.05,0.25,0.0,1,2014,5,20,4,807
18153,0,264.79,0.0,0.0,90,2018,2,3,14,3572
18154,0,271.39,0.0,0.0,90,2013,2,28,1,325
18155,0,275.29,0.0,0.0,90,2013,1,12,10,3600
18156,0,285.78,0.0,0.0,90,2013,6,2,20,2981
18157,0,265.14,0.0,0.0,90,2014,2,20,23,817
18158,0,265.58,0.0,0.0,64,2013,11,28,18,3132
18159,0,296.15,0.0,0.0,1,2014,7,2,17,6164
18160,0,275.91,0.25,0.0,90,2014,3,21,17,5519
18161,0,292.15,0.0,0.0,40,2018,5,25,5,2645
18162,0,254.53,0.0,0.0,40,2017,1,7,8,2653
18163,0,286.68,0.0,0.0,1,2014,7,4,5,831
18164,0,265.03,0.0,0.0,20,2012,11,28,7,6995
18165,0,292.32,2.1,0.0,90,2014,6,1,5,709
18166,0,273.35,0.0,0.0,90,2016,3,5,11,5265
18167,0,278.55,0.0,0.0,90,2018,2,18,17,4136
18168,0,294.28,0.25,0.0,90,2018,9,4,5,2863
18169,0,287.42,0.0,0.0,90,2017,10,12,12,5084
18170,0,270.69,0.0,0.0,1,2017,2,26,20,2447
18171,0,290.02,0.0,0.0,40,2014,7,14,2,333
18172,0,275.89,0.0,0.0,90,2014,4,13,20,2505
18173,0,290.16,0.0,0.0,0,2013,9,23,21,2239
18174,0,270.08,0.0,0.0,90,2016,3,3,7,6836
18175,0,293.94,2.39,0.0,75,2016,9,6,7,5620
18176,0,292.72,0.0,0.0,75,2018,7,20,22,3032
18177,0,288.86,0.0,0.0,40,2016,4,24,1,1063
18178,0,281.15,0.0,0.0,90,2014,4,12,22,3115
18179,0,295.94,0.0,0.0,1,2014,6,6,10,4864
18180,0,289.68,0.0,0.0,90,2013,5,21,6,6036
18181,0,295.06,0.0,0.0,75,2017,9,16,10,4322
18182,0,294.79,0.0,0.0,1,2018,8,5,8,1903
18183,0,254.64,0.0,0.0,90,2017,12,29,10,4109
18184,0,255.7,0.0,0.0,64,2013,12,11,15,5634
18185,0,271.43,0.0,0.0,75,2013,1,8,10,4357
18186,0,289.91,0.0,0.0,24,2016,8,7,8,2028
18187,0,270.15,0.0,0.0,90,2014,1,14,2,242
18188,0,255.22,0.0,0.0,1,2018,2,2,11,4932
18189,0,295.76,0.0,0.0,75,2013,7,10,11,5078
18190,0,292.15,0.0,0.0,20,2018,8,21,12,4794
18191,0,292.39,1.82,0.0,90,2018,8,24,16,6088
18192,0,305.5,0.0,0.0,8,2013,7,17,16,6337
18193,0,294.95,0.0,0.0,75,2018,5,24,21,2626
18194,0,271.03,0.0,0.0,1,2014,3,13,9,5068
18195,0,299.15,0.0,0.0,75,2018,6,27,18,4563
18196,0,275.34,0.0,0.0,90,2016,12,4,20,2234
18197,0,284.2,0.0,0.0,48,2013,7,28,7,1137
18198,0,288.13,0.0,0.0,92,2016,9,23,0,624
18199,0,291.75,0.0,0.0,1,2017,8,4,11,4954
18200,0,270.29,0.0,0.0,1,2017,2,26,21,2028
18201,0,280.37,0.0,0.0,90,2015,10,31,9,3356
18202,0,286.62,0.0,0.0,1,2018,4,28,18,4300
18203,0,269.35,0.0,0.0,1,2017,3,9,4,830
18204,0,291.26,0.0,0.0,20,2015,8,5,9,4917
18205,0,272.95,0.0,0.0,1,2017,1,31,22,1533
18206,0,260.72,0.0,0.0,75,2018,2,12,18,4245
18207,0,273.48,0.0,0.0,90,2016,12,25,5,227
18208,0,280.62,0.0,0.0,90,2017,12,3,19,2993
18209,0,280.76,0.0,0.0,5,2016,5,2,8,5804
18210,0,285.55,0.0,0.0,1,2017,8,7,6,5647
18211,0,274.95,0.0,0.0,64,2013,11,25,11,4714
18212,0,268.03,0.0,0.0,64,2013,11,28,6,801
18213,0,291.71,0.0,0.0,1,2016,9,8,10,4220
18214,0,284.15,0.0,0.0,90,2015,10,8,22,1905
18215,0,271.69,0.0,0.0,1,2016,12,31,0,1152
18216,0,287.07,0.0,0.0,20,2014,5,25,6,829
18217,0,284.58,0.0,0.0,5,2017,8,23,7,6452
18218,0,288.01,0.0,0.0,90,2013,5,29,18,4904
18219,0,288.86,0.0,0.0,5,2016,4,13,13,5296
18220,0,272.84,0.0,0.0,90,2014,4,1,0,544
18221,0,291.29,0.0,0.0,90,2017,8,16,7,6094
18222,0,291.85,0.0,0.0,20,2016,7,28,23,1375
18223,0,275.36,0.0,0.0,90,2013,3,10,19,2743
18224,0,259.77,0.0,0.0,20,2012,12,31,10,3540
18225,0,270.89,0.0,0.0,90,2012,11,26,9,4699
18226,0,294.37,0.0,0.0,75,2018,6,8,21,3050
18227,0,270.43,0.0,0.0,75,2016,2,25,8,5863
18228,0,275.69,0.0,0.0,1,2017,4,22,5,854
18229,0,294.72,0.0,0.0,75,2017,9,1,17,5449
18230,0,257.34,0.0,0.0,0,2014,2,1,3,376
18231,0,273.09,0.0,0.0,1,2016,3,24,22,3710
18232,0,272.82,0.0,0.0,90,2018,4,13,23,1143
18233,0,287.3,0.0,0.0,1,2016,4,24,5,629
18234,0,259.57,0.0,0.0,40,2013,1,15,11,4497
18235,0,299.01,0.0,0.0,56,2013,7,8,2,306
18236,0,291.79,0.25,0.0,75,2018,9,5,6,5633
18237,0,288.61,0.0,0.0,90,2017,8,6,7,1309
18238,0,285.65,0.0,0.0,1,2017,8,29,5,3127
18239,0,291.35,0.0,0.0,1,2015,6,30,22,2020
18240,0,254.29,0.0,0.0,1,2016,1,12,19,2972
18241,0,291.0,0.0,0.0,90,2017,10,2,21,1958
18242,0,282.89,0.0,0.0,90,2017,5,21,3,403
18243,0,292.44,0.44,0.0,90,2018,9,5,1,304
18244,0,255.93,0.0,0.0,90,2017,12,29,20,2470
18245,0,295.93,0.0,0.0,1,2016,6,26,0,1658
18246,0,290.17,0.0,0.0,40,2018,9,9,21,2140
18247,0,260.0,0.0,0.0,75,2013,1,18,4,712
18248,0,297.53,0.0,0.0,68,2013,8,24,21,3092
18249,0,291.37,0.0,0.0,1,2016,9,8,5,2842
18250,0,284.36,0.0,0.0,1,2017,4,9,6,1066
18251,0,293.91,1.02,0.0,90,2015,8,6,12,5011
18252,0,265.88,0.0,0.0,90,2017,12,6,12,4983
18253,0,276.35,0.0,0.0,0,2016,10,12,23,864
18254,0,295.58,0.0,0.0,1,2018,8,6,0,703
18255,0,285.96,0.0,0.0,75,2012,11,18,13,4075
18256,0,274.15,0.0,0.0,90,2017,11,1,12,4908
18257,0,284.7,0.0,0.0,1,2015,9,20,1,941
18258,0,279.35,0.0,0.0,1,2017,4,7,9,5062
18259,0,295.13,0.0,0.0,90,2015,7,24,2,406
18260,0,279.51,0.0,0.0,90,2015,10,30,0,668
18261,0,267.02,0.0,0.0,1,2018,2,15,23,1179
18262,0,260.44,0.0,0.0,1,2012,12,22,3,407
18263,0,287.65,0.0,0.0,90,2018,5,9,11,4693
18264,0,294.08,9.91,0.0,90,2015,7,12,23,963
18265,0,262.35,0.0,0.0,1,2017,3,10,23,3025
18266,0,268.51,0.0,0.0,1,2013,1,16,12,4849
18267,0,294.93,0.0,0.0,90,2014,7,6,4,313
18268,0,297.38,0.0,0.0,1,2018,5,4,16,6662
18269,0,272.83,0.0,0.0,75,2014,3,21,2,300
18270,0,280.02,0.0,0.0,90,2017,3,5,10,3654
18271,0,307.33,0.0,0.0,20,2016,7,22,16,5173
18272,0,286.22,0.0,0.0,1,2017,6,25,0,1751
18273,0,308.24,0.0,0.0,20,2013,5,15,17,5982
18274,0,275.15,0.0,0.0,90,2016,2,23,11,4405
18275,0,291.95,0.0,0.0,75,2015,8,23,14,4499
18276,0,262.0,0.0,0.0,1,2014,2,7,16,6114
18277,0,281.84,0.0,0.0,90,2017,4,19,16,6544
18278,0,294.94,0.0,0.0,40,2018,7,4,11,2603
18279,0,303.77,0.0,0.0,0,2016,6,11,12,4538
18280,0,280.29,0.0,0.0,90,2015,10,31,7,1806
18281,0,288.01,0.0,0.0,48,2016,9,25,10,3718
18282,0,299.75,0.0,0.0,40,2017,7,16,14,4369
18283,0,292.64,0.0,0.0,1,2013,10,8,21,2608
18284,0,271.02,0.0,0.0,1,2017,3,15,12,4841
18285,0,299.65,0.0,0.0,1,2018,5,17,14,5480
18286,0,266.15,0.0,0.0,90,2014,1,14,11,3454
18287,0,267.29,0.0,0.0,5,2018,4,1,12,3964
18288,0,298.03,0.0,0.0,40,2018,9,14,21,3169
18289,0,272.82,0.0,0.0,90,2012,12,10,0,357
18290,0,295.08,0.51,0.0,90,2015,9,2,10,4834
18291,0,261.31,0.0,0.0,75,2012,12,24,5,998
18292,0,300.23,0.0,0.0,5,2014,8,3,11,3952
18293,0,297.23,0.0,0.0,44,2013,8,4,17,4391
18294,0,287.53,0.0,0.0,0,2013,10,7,19,3452
18295,0,270.34,0.0,0.0,90,2017,2,27,2,264
18296,0,291.22,0.0,0.0,1,2018,5,5,0,1446
18297,0,296.08,0.32,0.0,76,2013,9,10,12,4976
18298,0,299.82,0.0,0.0,1,2018,7,12,1,408
18299,0,254.44,0.0,0.0,98,2013,2,3,0,1103
18300,0,263.65,0.0,0.0,90,2016,2,11,23,1291
18301,0,279.79,0.0,0.0,40,2017,11,29,14,5223
18302,0,274.55,0.0,0.0,40,2017,1,31,3,322
18303,0,288.88,0.0,0.0,1,2014,7,14,4,893
18304,0,298.94,0.0,0.0,1,2018,6,27,20,3126
18305,0,272.22,0.0,0.0,90,2018,1,22,14,2846
18306,0,268.73,0.0,0.0,90,2013,2,8,5,2391
18307,0,291.69,2.68,0.0,90,2016,6,3,14,5364
18308,0,288.13,0.0,0.0,1,2013,7,3,4,823
18309,0,272.09,0.0,0.0,90,2017,1,17,0,398
18310,0,292.02,0.0,0.0,1,2017,7,21,5,2728
18311,0,293.84,0.0,0.0,20,2017,10,8,13,4258
18312,0,288.58,0.0,0.0,1,2016,8,25,7,6256
18313,0,275.42,0.0,0.0,90,2018,1,10,18,4520
18314,0,282.81,0.0,0.0,90,2017,4,3,21,2147
18315,0,294.53,0.25,0.0,40,2018,9,1,7,2477
18316,0,278.82,0.0,0.0,90,2017,4,20,4,840
18317,0,253.66,0.0,0.0,20,2014,2,8,6,1204
18318,0,290.86,0.0,0.0,90,2015,9,25,0,655
18319,0,278.18,0.0,0.0,40,2014,4,26,9,2661
18320,0,271.28,0.0,0.0,5,2018,4,7,15,4908
18321,0,305.56,0.0,0.0,0,2016,6,11,15,4380
18322,0,262.45,0.0,0.0,90,2018,1,2,18,3625
18323,0,276.15,0.0,0.0,90,2017,3,24,6,5193
18324,0,285.95,0.0,0.0,1,2017,6,24,8,3141
18325,0,271.23,0.0,0.0,64,2014,1,13,12,4400
18326,0,264.53,0.0,0.0,1,2013,3,24,7,1180
18327,0,297.29,0.0,0.0,1,2017,7,12,0,704
18328,0,286.3,0.0,0.0,90,2013,5,29,11,4811
18329,0,274.69,0.0,0.0,90,2013,1,30,15,5693
18330,0,285.51,0.0,0.0,1,2015,11,15,18,3661
18331,0,271.28,0.0,0.0,90,2016,2,17,16,6898
18332,0,280.76,0.0,0.0,75,2017,4,17,5,2625
18333,0,263.9,0.0,0.0,40,2017,3,10,19,3799
18334,0,280.98,0.0,0.0,1,2016,5,4,23,1084
18335,0,267.75,0.0,0.0,5,2015,11,27,18,4804
18336,0,304.15,0.0,0.0,75,2018,5,27,16,3739
18337,0,282.736,0.0,0.0,80,2014,5,15,13,5468
18338,0,290.53,0.0,0.0,40,2014,7,15,10,4573
18339,0,267.64,0.0,0.0,1,2013,4,4,8,6410
18340,0,291.86,0.0,0.0,90,2018,6,19,22,1796
18341,0,262.43,0.0,0.0,90,2013,2,25,3,291
18342,0,293.75,0.0,0.0,90,2018,6,18,11,4435
18343,0,277.66,0.0,0.0,90,2016,3,16,9,5422
18344,0,286.64,0.0,0.0,90,2013,5,22,15,5781
18345,0,284.09,0.0,0.0,1,2017,6,2,5,2803
18346,0,288.73,0.0,0.0,0,2013,8,19,5,2851
18347,0,275.95,0.0,0.0,90,2017,3,27,5,2711
18348,0,267.68,0.0,0.0,90,2017,12,17,8,1994
18349,0,293.91,10.54,0.0,88,2013,7,10,9,5225
18350,0,299.08,0.0,0.0,1,2017,9,11,15,6445
18351,0,295.4,0.0,0.0,90,2016,9,15,15,5705
18352,0,301.72,0.0,0.0,1,2017,6,9,19,4023
18353,0,251.94,0.0,0.0,1,2013,12,6,5,2538
18354,0,297.01,0.0,0.0,0,2013,7,23,20,3180
18355,0,269.36,0.0,0.0,1,2018,1,27,10,4325
18356,0,289.15,0.0,0.0,75,2013,5,26,13,3564
18357,0,294.94,0.0,0.0,90,2017,6,11,16,4451
18358,0,289.62,0.0,0.0,5,2017,6,23,8,5669
18359,0,305.22,0.0,0.0,1,2018,7,12,17,5795
18360,0,285.26,0.0,0.0,0,2013,8,15,1,441
18361,0,266.58,0.0,0.0,90,2016,12,11,13,3213
18362,0,277.08,0.0,0.0,75,2016,2,18,20,3043
18363,0,295.64,0.0,0.0,1,2017,9,3,11,4582
18364,0,271.77,0.0,0.0,90,2013,4,20,8,3197
18365,0,285.122,0.0,0.0,64,2017,2,20,3,303
18366,0,299.82,0.0,0.0,1,2018,6,28,11,4866
18367,0,271.51,0.0,0.0,90,2012,12,8,15,4807
18368,0,269.71,0.0,0.0,1,2017,2,10,10,4203
18369,0,296.48,0.0,0.0,0,2016,8,6,11,4826
18370,0,265.191,0.0,0.0,0,2017,2,15,10,4440
18371,0,293.5,0.0,0.0,40,2013,5,21,11,4669
18372,0,272.48,0.0,0.0,75,2017,1,17,11,4327
18373,0,301.65,0.0,0.0,92,2013,8,22,16,6346
18374,0,252.85,0.0,0.0,1,2014,2,9,22,1646
18375,0,286.41,0.0,0.0,1,2017,5,28,5,501
18376,0,249.88,0.0,0.0,1,2014,1,5,3,288
